012EE0A196C03CCA91A43A9EADBECFB6;Altered Space - A 3-D Alien Adventure (USA);131072;Third Party;True;02 07 2017;BigFred;DMG-AL-USA;DMG-BEAN-02;DMG-ALE-0;22
D8326BFEE457CCB2C0AFB8DD6AC11DB2;Amazing Penguin (USA, Europe);65536;Trusted Dump;True;11 09 2010;root;DMG-PN-NOE;;DMG-PNE-0;
506CCD75DB221ACBF26F1681F3C97EFD;Spider-Man 2 (USA, Europe);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-ZS-NOE;;DMG-ZSE-0;
506CCD75DB221ACBF26F1681F3C97EFD;Spider-Man 2 (USA, Europe);131072;Trusted Dump;True;03 02 2012;Tauwasser;DMG-ZS-NOE;DMG-BEAN-02;DMG-ZSE-0;22
8833AE0FD3B4C47B8249A12708C98A98;Spider-Man 3 - Invasion of the Spider-Slayers (USA, Europe);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-LQ-NOE;;DMG-LQE-0;
4A967A8F1DD6F627E8B72950739C26D4;Amazing Spider-Man, The (USA, Europe);65536;Trusted Dump;True;01 01 1990;root;DMG-SM-NOE;;;
4A967A8F1DD6F627E8B72950739C26D4;Amazing Spider-Man, The (USA, Europe);65536;Trusted Dump;True;01 01 1990;root;DMG-SM-UKV;;;
4A967A8F1DD6F627E8B72950739C26D4;Amazing Spider-Man, The (USA, Europe);65536;Trusted Dump;True;08 11 2011;BigFred;DMG-SM-NOE;;DMG-SME-0;
4A967A8F1DD6F627E8B72950739C26D4;Amazing Spider-Man, The (USA, Europe);65536;Trusted Dump;True;14 07 2014;akubi;DMG-SM-NOE;DMG-BEAN-02;DMG-SME-0;23
53B746BFF74C50CD3EBCF41161C66CF3;A-mazing Tater (USA);65536;Trusted Dump;True;28 03 2013;Tauwasser;DMG-P3-USA;DMG-BEAN-02;DMG-P3E-0;23
C0CA6588162206B5982BA77BCF6397CE;America Oudan Ultra Quiz (Japan);262144;Trusted Dump;True;20 08 2004;akubi;DMG-UQJ;;DMG-UQJ-0;23
9148245E7196C286506AD6B8BEF73E35;America Oudan Ultra Quiz Part 2 (Japan);262144;Trusted Dump;True;01 07 2005;akubi;DMG-AUJ;;DMG-AUJ-0;5
EF84A328B1C87D22448ACCDB713A2329;America Oudan Ultra Quiz Part 3 - Champion Taikai (Japan);262144;Trusted Dump;True;28 08 2004;akubi;DMG-U3J;;DMG-U3J-0;
6F32E45CC1829AB2FC3048634B68D749;America Oudan Ultra Quiz Part 4 (Japan);262144;Trusted Dump;True;09 09 2014;akubi;DMG-UAJ;DMG-BEAN-02;DMG-UAJ-0;22
54CEAD768696A61B7CD31F91C0C58021;Animal Breeder (Japan) (SGB Enhanced);524288;Trusted Dump;True;16 08 2014;akubi;DMG-AJAJ-JPN;DMG-DECN-10;DMG-AJAJ-0;22
54CEAD768696A61B7CD31F91C0C58021;Animal Breeder (Japan) (SGB Enhanced);524288;Trusted Dump;True;31 03 2018;Tauwasser;DMG-AJAJ-JPN-1;DMG-DECN-10;DMG-AJAJ-0;22
208B978E1EE53EFA875CD6DFC42223F2;Animal Breeder 2 (Japan) (SGB Enhanced);524288;Trusted Dump;True;03 04 2014;Tauwasser;DMG-AAJJ-JPN;DMG-DECN-10;DMG-AAJJ-0;20
208B978E1EE53EFA875CD6DFC42223F2;Animal Breeder 2 (Japan) (SGB Enhanced);524288;Trusted Dump;True;14 08 2014;akubi;DMG-AAJJ-JPN;DMG-DECN-10;DMG-AAJJ-0;12
AE3F9A9C9A1CE63578BA68B3511C359C;Animaniacs (Europe) (SGB Enhanced);262144;Trusted Dump;True;11 09 2010;BigFred;DMG-ANCP-EUR;;DMG-ANCP-0;
84FF06249F96442626CDD75A5FA440CE;Animaniacs (USA) (SGB Enhanced);262144;Third Party;True;01 01 1990;root;DMG-ANCE-USA;;;
FF9196CAA266AE36D409CE7E53DDC77A;Another Bible (Japan) (SGB Enhanced);524288;Third Party;True;01 01 1990;root;DMG-AABJ-JPN;;;
6CBAAF40726A834BA7B3D7F179A140FE;Aoki Densetsu Shoot! (Japan) (SGB Enhanced);262144;Trusted Dump;True;13 07 2014;akubi;DMG-ASHJ-JPN;DMG-BEAN-02;DMG-ASHJ-0;22
25EC0916FF6F24A1878A9F30991D301D;Arcade Classic No. 1 - Asteroids & Missile Command (USA, Europe) (SGB Enhanced);131072;Trusted Dump;True;03 06 2011;BigFred;DMG-AMCP-UKV;;DMG-AMCP-0;
25EC0916FF6F24A1878A9F30991D301D;Arcade Classic No. 1 - Asteroids & Missile Command (USA, Europe) (SGB Enhanced);131072;Trusted Dump;True;08 11 2011;BigFred;DMG-AMCP-UKV;;;22
25EC0916FF6F24A1878A9F30991D301D;Arcade Classic No. 1 - Asteroids & Missile Command (USA, Europe) (SGB Enhanced);131072;Trusted Dump;True;16 02 2013;BigFred;DMG-AMCE-USA;DMG-BEAN(K)-02;DMG-AMCE-0;
516085555E451966B9DD5166DFE6C728;Arcade Classic No. 2 - Centipede & Millipede (USA, Europe) (SGB Enhanced);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-ACPP-UKV;;DMG-ACPP-0;
516085555E451966B9DD5166DFE6C728;Arcade Classic No. 2 - Centipede & Millipede (USA, Europe) (SGB Enhanced);131072;Third Party;True;08 03 2014;BigFred;DMG-ACPE-USA;;;
08F46BB59E52562F08C76F4E6C0040C5;Arcade Classic No. 3 - Galaga & Galaxian (Europe) (SGB Enhanced);131072;Trusted Dump;True;01 01 1990;root;DMG-AGCP-UKV;;;
08F46BB59E52562F08C76F4E6C0040C5;Arcade Classic No. 3 - Galaga & Galaxian (Europe) (SGB Enhanced);131072;Trusted Dump;True;08 11 2011;BigFred;DMG-AGCP-NOE;;;22
08F46BB59E52562F08C76F4E6C0040C5;Arcade Classic No. 3 - Galaga & Galaxian (Europe) (SGB Enhanced);131072;Third Party;True;13 01 2012;BigFred;DMG-AGCP-NOE;;;
08F46BB59E52562F08C76F4E6C0040C5;Arcade Classic No. 3 - Galaga & Galaxian (Europe) (SGB Enhanced);131072;Trusted Dump;True;16 02 2013;BigFred;DMG-AGCP-UKV;DMG-BEAN(K)-02;DMG-AGCP-0;
19FD29EFAF7EA9E314BD613954A92169;Arcade Classic No. 3 - Galaga & Galaxian (USA) (SGB Enhanced);131072;Trusted Dump;True;16 02 2013;BigFred;DMG-AGCE-USA;DMG-BEAN(K)-02;DMG-AGCE-0;
211A15218FA66E4A09BC253AE064991C;Arcade Classic No. 4 - Defender & Joust (USA, Europe) (SGB Enhanced);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-ADJP-UKV;;DMG-ADJP-0;
211A15218FA66E4A09BC253AE064991C;Arcade Classic No. 4 - Defender & Joust (USA, Europe) (SGB Enhanced);131072;Trusted Dump;True;02 02 2013;Bent;DMG-ADJE-USA;;;
